week,day,hour,visits,day_number
10,1,hour_6,6.087305964856985,64
10,1,hour_7,9.955874241588527,64
10,1,hour_8,35.95492868962256,64
10,1,hour_9,60.01969899929083,64
10,1,hour_10,109.6852887873296,64
10,1,hour_11,142.90946339925932,64
10,1,hour_12,162.82121188243636,64
10,1,hour_13,154.7996217792136,64
10,1,hour_14,213.1125994799464,64
10,1,hour_15,228.87132613663223,64
10,1,hour_16,276.2043968166417,64
10,1,hour_17,296.79883381924196,64
10,1,hour_18,285.9327082184225,64
10,1,hour_19,265.9640690252935,64
10,1,hour_20,209.52848475297455,64
10,1,hour_21,95.40572058939405,64
10,1,hour_22,36.58072649909384,64
10,1,hour_23,8.192262233078559,64
10,2,hour_0,5.866440784808132,65
10,2,hour_1,5.866440784808132,65
10,2,hour_2,5.866440784808132,65
10,2,hour_3,5.866440784808132,65
10,2,hour_4,5.866440784808132,65
10,2,hour_5,7.6714994878260185,65
10,2,hour_6,16.095106768576155,65
10,2,hour_7,26.32377275234418,65
10,2,hour_8,95.0664250256087,65
10,2,hour_9,158.6947443069892,65
10,2,hour_10,290.0127649515405,65
10,2,hour_11,377.85895516507765,65
10,2,hour_12,430.506500669766,65
10,2,hour_13,409.2970609093058,65
10,2,hour_14,563.4791584587504,65
10,2,hour_15,605.1459301867466,65
10,2,hour_16,730.29666692932,65
10,2,hour_17,784.7492711370263,65
10,2,hour_18,756.0187534473249,65
10,2,hour_19,703.2207863840517,65
10,2,hour_20,554.0026002679064,65
10,2,hour_21,252.25695374674967,65
10,2,hour_22,96.72106217004176,65
10,2,hour_23,21.66070443621464,65
10,3,hour_0,4.262311874556772,66
10,3,hour_1,4.262311874556772,66
10,3,hour_2,4.262311874556772,66
10,3,hour_3,4.262311874556772,66
10,3,hour_4,4.262311874556772,66
10,3,hour_5,5.573792451343472,66
10,3,hour_6,11.694035143014734,66
10,3,hour_7,19.125758411472695,66
10,3,hour_8,69.07131037743282,66
10,3,hour_9,115.30100070916397,66
10,3,hour_10,210.71121267039635,66
10,3,hour_11,274.5366007406824,66
10,3,hour_12,312.78811756362774,66
10,3,hour_13,297.378220786384,66
10,3,hour_14,409.40052005358126,66
10,3,hour_15,439.6738633677409,66
10,3,hour_16,530.6031833582854,66
10,3,hour_17,570.1661807580175,66
10,3,hour_18,549.2917815774958,66
10,3,hour_19,510.9309747064849,66
10,3,hour_20,402.5152470254511,66
10,3,hour_21,183.27941060594122,66
10,3,hour_22,70.27350090615397,66
10,3,hour_23,15.737766921440391,66
10,4,hour_0,2.144984634780553,67
10,4,hour_1,2.144984634780553,67
10,4,hour_2,2.144984634780553,67
10,4,hour_3,2.144984634780553,67
10,4,hour_4,2.144984634780553,67
10,4,hour_5,2.8049799070207233,67
10,4,hour_6,5.884957844141518,67
10,4,hour_7,9.624931053502483,67
10,4,hour_8,34.75975100464896,67
10,4,hour_9,58.02458435111497,67
10,4,hour_10,106.03924040658735,67
10,4,hour_11,138.15901032227563,67
10,4,hour_12,157.4088724292806,67
10,4,hour_13,149.6539279804586,67
10,4,hour_14,206.02852415097314,67
10,4,hour_15,221.26341501851707,67
10,4,hour_16,267.02308722716884,67
10,4,hour_17,286.932944606414,67
10,4,hour_18,276.4280198565913,67
10,4,hour_19,257.1231581435663,67
10,4,hour_20,202.56354897171224,67
10,4,hour_21,92.23433929556379,67
10,4,hour_22,35.36474667086912,67
10,4,hour_23,7.919943266882043,67
10,5,hour_0,4.597273658498148,68
10,5,hour_1,4.597273658498148,68
10,5,hour_2,4.597273658498148,68
10,5,hour_3,4.597273658498148,68
10,5,hour_4,4.597273658498148,68
10,5,hour_5,6.0118193995745015,68
10,5,hour_6,12.613032857930817,68
10,5,hour_7,20.628792057363487,68
10,5,hour_8,74.49940903002127,68
10,5,hour_9,124.36214640296274,68
10,5,hour_10,227.27034906626744,68
10,5,hour_11,296.1115751319833,68
10,5,hour_12,337.3691592467103,68
10,5,hour_13,320.7482467890631,68
10,5,hour_14,441.57402883933497,68
10,5,hour_15,474.22645969584744,68
10,5,hour_16,572.3016310771413,68
10,5,hour_17,614.9737609329446,68
10,5,hour_18,592.4589078874793,68
