week,day,hour,visits,day_number
1,1,hour_0,3.474329818758184,1
1,1,hour_1,3.474329818758184,1
1,1,hour_2,3.474329818758184,1
1,1,hour_3,6.042312728275102,1
1,1,hour_4,6.042312728275102,1
1,1,hour_5,3.3232720005513063,1
1,1,hour_6,3.3232720005513063,1
1,1,hour_7,9.554407001585005,1
1,1,hour_8,61.66935428295776,1
1,1,hour_9,72.39445937564606,1
1,1,hour_10,68.50472055681897,1
1,1,hour_11,51.472951553993525,1
1,1,hour_12,76.66184273999036,1
1,1,hour_13,108.53504238164152,1
1,1,hour_14,134.89463165874164,1
1,1,hour_15,141.46564675074083,1
1,1,hour_16,182.21349321204605,1
1,1,hour_17,211.06553648955966,1
1,1,hour_18,154.90979257115293,1
1,1,hour_19,77.03948728550755,1
1,1,hour_20,28.852043277513612,1
1,1,hour_21,11.178278547308938,1
1,1,hour_22,2.6812762731720765,1
1,1,hour_23,2.6812762731720765,1
1,2,hour_0,1.8512852318930468,2
1,2,hour_1,1.8512852318930468,2
1,2,hour_2,1.8512852318930468,2
1,2,hour_3,3.219626490248777,2
1,2,hour_4,3.219626490248777,2
1,2,hour_5,1.7707945696368275,2
1,2,hour_6,1.7707945696368275,2
1,2,hour_7,5.091034387705879,2
1,2,hour_8,32.86031286610158,2
1,2,hour_9,38.57514988629316,2
1,2,hour_10,36.50251533319551,2
1,2,hour_11,27.42719316380677,2
1,2,hour_12,40.84901109503136,2
1,2,hour_13,57.83254083109366,2
1,2,hour_14,71.87816139480395,2
1,2,hour_15,75.37950520294949,2
1,2,hour_16,97.09186134656468,2
1,2,hour_17,112.4655778375026,2
1,2,hour_18,82.54317414375302,2
1,2,hour_19,41.050237750671904,2
1,2,hour_20,15.37371649093791,2
1,2,hour_21,5.956309006960238,2
1,2,hour_22,1.4287092550478948,2
1,2,hour_23,1.4287092550478948,2
1,3,hour_0,0.42478120046861,3
1,3,hour_1,0.42478120046861,3
1,3,hour_2,0.42478120046861,3
1,3,hour_3,0.7387499138584521,3
1,3,hour_4,0.7387499138584521,3
1,3,hour_5,0.4063124526221487,3
1,3,hour_6,0.4063124526221487,3
1,3,hour_7,1.1681483012886775,3
1,3,hour_8,7.539866308317827,3
1,3,hour_9,8.85114740541658,3
1,3,hour_10,8.375577148370201,3
1,3,hour_11,6.293225828681689,3
1,3,hour_12,9.372889532079112,3
1,3,hour_13,13.269795327682447,3
1,3,hour_14,16.492591826889946,3
1,3,hour_15,17.295982358211013,3
1,3,hour_16,22.27792708979395,3
1,3,hour_17,25.80545792846806,3
1,3,hour_18,18.93970091654607,3
1,3,hour_19,9.419061401695265,3
1,3,hour_20,3.5275308386741093,3
1,3,hour_21,1.3666873406381366,3
1,3,hour_22,0.32782027427468813,3
1,3,hour_23,0.32782027427468813,3
