hour,visits,week_start,week_end
8,568,2024-07-08,2024-07-14
9,740,2024-07-08,2024-07-14
10,977,2024-07-08,2024-07-14
11,1330,2024-07-08,2024-07-14
12,1528,2024-07-08,2024-07-14
13,2152,2024-07-08,2024-07-14
14,2295,2024-07-08,2024-07-14
15,3282,2024-07-08,2024-07-14
16,4383,2024-07-08,2024-07-14
17,5982,2024-07-08,2024-07-14
18,8199,2024-07-08,2024-07-14
19,8602,2024-07-08,2024-07-14
20,8325,2024-07-08,2024-07-14
21,6325,2024-07-08,2024-07-14
22,2728,2024-07-08,2024-07-14
23,1415,2024-07-08,2024-07-14
0,1939,2024-07-15,2024-07-21
1,1040,2024-07-15,2024-07-21
2,311,2024-07-15,2024-07-21
3,264,2024-07-15,2024-07-21
4,285,2024-07-15,2024-07-21
5,352,2024-07-15,2024-07-21
6,321,2024-07-15,2024-07-21
7,524,2024-07-15,2024-07-21
8,1366,2024-07-15,2024-07-21
9,1808,2024-07-15,2024-07-21
10,1775,2024-07-15,2024-07-21
11,2184,2024-07-15,2024-07-21
12,2520,2024-07-15,2024-07-21
13,2688,2024-07-15,2024-07-21
14,2502,2024-07-15,2024-07-21
15,3270,2024-07-15,2024-07-21
16,4747,2024-07-15,2024-07-21
17,4898,2024-07-15,2024-07-21
18,5905,2024-07-15,2024-07-21
19,6892,2024-07-15,2024-07-21
20,5813,2024-07-15,2024-07-21
21,5213,2024-07-15,2024-07-21
22,3884,2024-07-15,2024-07-21
23,3030,2024-07-15,2024-07-21
0,859,2024-07-22,2024-07-28
1,246,2024-07-22,2024-07-28
2,234,2024-07-22,2024-07-28
3,207,2024-07-22,2024-07-28
4,29,2024-07-22,2024-07-28
5,116,2024-07-22,2024-07-28
6,116,2024-07-22,2024-07-28
7,325,2024-07-22,2024-07-28
8,766,2024-07-22,2024-07-28
9,1322,2024-07-22,2024-07-28
10,2031,2024-07-22,2024-07-28
11,2370,2024-07-22,2024-07-28
12,2237,2024-07-22,2024-07-28
13,2444,2024-07-22,2024-07-28
14,3021,2024-07-22,2024-07-28
15,3357,2024-07-22,2024-07-28
16,4121,2024-07-22,2024-07-28
17,5259,2024-07-22,2024-07-28
18,5663,2024-07-22,2024-07-28
19,5445,2024-07-22,2024-07-28
20,4856,2024-07-22,2024-07-28
21,3299,2024-07-22,2024-07-28
22,2304,2024-07-22,2024-07-28
23,1111,2024-07-22,2024-07-28
0,354,2024-07-29,2024-08-04
1,178,2024-07-29,2024-08-04
2,99,2024-07-29,2024-08-04
3,67,2024-07-29,2024-08-04
4,39,2024-07-29,2024-08-04
5,84,2024-07-29,2024-08-04
6,56,2024-07-29,2024-08-04
7,336,2024-07-29,2024-08-04
8,653,2024-07-29,2024-08-04
9,820,2024-07-29,2024-08-04
10,1059,2024-07-29,2024-08-04
11,1243,2024-07-29,2024-08-04
12,1626,2024-07-29,2024-08-04
13,2712,2024-07-29,2024-08-04
14,3020,2024-07-29,2024-08-04
15,2869,2024-07-29,2024-08-04
16,3525,2024-07-29,2024-08-04
17,4677,2024-07-29,2024-08-04
18,4229,2024-07-29,2024-08-04
19,4200,2024-07-29,2024-08-04
20,3814,2024-07-29,2024-08-04
21,2984,2024-07-29,2024-08-04
22,1506,2024-07-29,2024-08-04
23,875,2024-07-29,2024-08-04
0,734,2024-08-05,2024-08-11
1,240,2024-08-05,2024-08-11
2,149,2024-08-05,2024-08-11
3,105,2024-08-05,2024-08-11
4,214,2024-08-05,2024-08-11
5,284,2024-08-05,2024-08-11
6,283,2024-08-05,2024-08-11
7,579,2024-08-05,2024-08-11
8,900,2024-08-05,2024-08-11
9,817,2024-08-05,2024-08-11
10,1043,2024-08-05,2024-08-11
11,1215,2024-08-05,2024-08-11
12,1534,2024-08-05,2024-08-11
13,2211,2024-08-05,2024-08-11
14,2491,2024-08-05,2024-08-11
15,3695,2024-08-05,2024-08-11
16,4067,2024-08-05,2024-08-11
17,6253,2024-08-05,2024-08-11
18,6825,2024-08-05,2024-08-11
19,6166,2024-08-05,2024-08-11
20,5211,2024-08-05,2024-08-11
21,4061,2024-08-05,2024-08-11
22,2953,2024-08-05,2024-08-11
23,1376,2024-08-05,2024-08-11
0,634,2024-08-12,2024-08-18
1,454,2024-08-12,2024-08-18
2,171,2024-08-12,2024-08-18
3,206,2024-08-12,2024-08-18
4,118,2024-08-12,2024-08-18
5,357,2024-08-12,2024-08-18
6,585,2024-08-12,2024-08-18
7,700,2024-08-12,2024-08-18
8,854,2024-08-12,2024-08-18
9,1439,2024-08-12,2024-08-18
10,1901,2024-08-12,2024-08-18
11,2253,2024-08-12,2024-08-18
12,3618,2024-08-12,2024-08-18
13,3938,2024-08-12,2024-08-18
14,4139,2024-08-12,2024-08-18
15,3615,2024-08-12,2024-08-18
16,4231,2024-08-12,2024-08-18
17,6262,2024-08-12,2024-08-18
18,6094,2024-08-12,2024-08-18
19,5566,2024-08-12,2024-08-18
20,4485,2024-08-12,2024-08-18
21,2691,2024-08-12,2024-08-18
22,1521,2024-08-12,2024-08-18
23,730,2024-08-12,2024-08-18
0,729,2024-08-19,2024-08-25
1,547,2024-08-19,2024-08-25
2,167,2024-08-19,2024-08-25
3,85,2024-08-19,2024-08-25
4,110,2024-08-19,2024-08-25
5,156,2024-08-19,2024-08-25
6,227,2024-08-19,2024-08-25
7,935,2024-08-19,2024-08-25
8,1454,2024-08-19,2024-08-25
9,1398,2024-08-19,2024-08-25
10,1347,2024-08-19,2024-08-25
11,1701,2024-08-19,2024-08-25
12,1943,2024-08-19,2024-08-25
13,3664,2024-08-19,2024-08-25
14,3827,2024-08-19,2024-08-25
15,4474,2024-08-19,2024-08-25
16,5302,2024-08-19,2024-08-25
