hour,visits,week_start,week_end
21,9152,2024-06-10,2024-06-16
22,8134,2024-06-10,2024-06-16
23,3568,2024-06-10,2024-06-16
0,856,2024-06-17,2024-06-23
1,449,2024-06-17,2024-06-23
2,266,2024-06-17,2024-06-23
3,282,2024-06-17,2024-06-23
4,373,2024-06-17,2024-06-23
5,500,2024-06-17,2024-06-23
6,720,2024-06-17,2024-06-23
7,1009,2024-06-17,2024-06-23
8,1460,2024-06-17,2024-06-23
9,2152,2024-06-17,2024-06-23
10,3143,2024-06-17,2024-06-23
11,3552,2024-06-17,2024-06-23
12,4285,2024-06-17,2024-06-23
13,4119,2024-06-17,2024-06-23
14,4692,2024-06-17,2024-06-23
15,5445,2024-06-17,2024-06-23
16,7249,2024-06-17,2024-06-23
17,8088,2024-06-17,2024-06-23
18,11998,2024-06-17,2024-06-23
19,17328,2024-06-17,2024-06-23
20,19013,2024-06-17,2024-06-23
21,12665,2024-06-17,2024-06-23
22,5807,2024-06-17,2024-06-23
23,1459,2024-06-17,2024-06-23
0,99,2024-06-24,2024-06-30
1,263,2024-06-24,2024-06-30
2,653,2024-06-24,2024-06-30
3,478,2024-06-24,2024-06-30
4,163,2024-06-24,2024-06-30
5,195,2024-06-24,2024-06-30
6,245,2024-06-24,2024-06-30
7,710,2024-06-24,2024-06-30
8,1504,2024-06-24,2024-06-30
9,1119,2024-06-24,2024-06-30
10,1629,2024-06-24,2024-06-30
11,2365,2024-06-24,2024-06-30
12,2220,2024-06-24,2024-06-30
13,2660,2024-06-24,2024-06-30
14,3823,2024-06-24,2024-06-30
15,4466,2024-06-24,2024-06-30
16,5243,2024-06-24,2024-06-30
17,5696,2024-06-24,2024-06-30
18,6144,2024-06-24,2024-06-30
19,7838,2024-06-24,2024-06-30
20,7606,2024-06-24,2024-06-30
21,6332,2024-06-24,2024-06-30
22,4183,2024-06-24,2024-06-30
23,471,2024-06-24,2024-06-30
0,1084,2024-07-01,2024-07-07
1,338,2024-07-01,2024-07-07
2,285,2024-07-01,2024-07-07
3,237,2024-07-01,2024-07-07
4,181,2024-07-01,2024-07-07
5,26,2024-07-01,2024-07-07
6,273,2024-07-01,2024-07-07
7,538,2024-07-01,2024-07-07
8,1060,2024-07-01,2024-07-07
9,1162,2024-07-01,2024-07-07
10,1562,2024-07-01,2024-07-07
11,2107,2024-07-01,2024-07-07
12,2716,2024-07-01,2024-07-07
13,2878,2024-07-01,2024-07-07
14,4462,2024-07-01,2024-07-07
15,5403,2024-07-01,2024-07-07
16,6304,2024-07-01,2024-07-07
17,7106,2024-07-01,2024-07-07
18,7588,2024-07-01,2024-07-07
19,8192,2024-07-01,2024-07-07
20,7903,2024-07-01,2024-07-07
21,6378,2024-07-01,2024-07-07
22,4794,2024-07-01,2024-07-07
23,1592,2024-07-01,2024-07-07
0,384,2024-07-08,2024-07-14
1,208,2024-07-08,2024-07-14
2,186,2024-07-08,2024-07-14
3,256,2024-07-08,2024-07-14
4,142,2024-07-08,2024-07-14
5,115,2024-07-08,2024-07-14
6,219,2024-07-08,2024-07-14
7,470,2024-07-08,2024-07-14
8,932,2024-07-08,2024-07-14
9,1121,2024-07-08,2024-07-14
10,1403,2024-07-08,2024-07-14
