hour,visits,week_start,week_end
1,387,2024-07-22,2024-07-28
2,388,2024-07-22,2024-07-28
3,302,2024-07-22,2024-07-28
4,257,2024-07-22,2024-07-28
5,173,2024-07-22,2024-07-28
6,0,2024-07-22,2024-07-28
7,154,2024-07-22,2024-07-28
8,1147,2024-07-22,2024-07-28
9,1518,2024-07-22,2024-07-28
10,1204,2024-07-22,2024-07-28
11,2685,2024-07-22,2024-07-28
12,3866,2024-07-22,2024-07-28
13,5835,2024-07-22,2024-07-28
14,7010,2024-07-22,2024-07-28
15,6511,2024-07-22,2024-07-28
16,7317,2024-07-22,2024-07-28
17,7500,2024-07-22,2024-07-28
18,5913,2024-07-22,2024-07-28
19,5878,2024-07-22,2024-07-28
20,3998,2024-07-22,2024-07-28
21,1443,2024-07-22,2024-07-28
22,1101,2024-07-22,2024-07-28
23,607,2024-07-22,2024-07-28
0,149,2024-07-29,2024-08-04
1,173,2024-07-29,2024-08-04
2,173,2024-07-29,2024-08-04
3,87,2024-07-29,2024-08-04
4,87,2024-07-29,2024-08-04
5,115,2024-07-29,2024-08-04
6,87,2024-07-29,2024-08-04
7,287,2024-07-29,2024-08-04
8,879,2024-07-29,2024-08-04
9,1844,2024-07-29,2024-08-04
10,1510,2024-07-29,2024-08-04
11,1599,2024-07-29,2024-08-04
12,2635,2024-07-29,2024-08-04
13,3339,2024-07-29,2024-08-04
14,4367,2024-07-29,2024-08-04
15,3447,2024-07-29,2024-08-04
16,2900,2024-07-29,2024-08-04
17,3207,2024-07-29,2024-08-04
18,2707,2024-07-29,2024-08-04
19,3191,2024-07-29,2024-08-04
20,2640,2024-07-29,2024-08-04
21,844,2024-07-29,2024-08-04
22,585,2024-07-29,2024-08-04
23,485,2024-07-29,2024-08-04
0,210,2024-08-05,2024-08-11
1,400,2024-08-05,2024-08-11
2,233,2024-08-05,2024-08-11
3,83,2024-08-05,2024-08-11
4,83,2024-08-05,2024-08-11
5,83,2024-08-05,2024-08-11
6,111,2024-08-05,2024-08-11
7,296,2024-08-05,2024-08-11
8,662,2024-08-05,2024-08-11
9,1512,2024-08-05,2024-08-11
10,1724,2024-08-05,2024-08-11
11,1437,2024-08-05,2024-08-11
12,2373,2024-08-05,2024-08-11
13,2782,2024-08-05,2024-08-11
14,3783,2024-08-05,2024-08-11
15,4508,2024-08-05,2024-08-11
16,5668,2024-08-05,2024-08-11
17,5934,2024-08-05,2024-08-11
18,5120,2024-08-05,2024-08-11
19,4296,2024-08-05,2024-08-11
20,2303,2024-08-05,2024-08-11
21,713,2024-08-05,2024-08-11
22,309,2024-08-05,2024-08-11
23,211,2024-08-05,2024-08-11
0,324,2024-08-12,2024-08-18
1,187,2024-08-12,2024-08-18
2,99,2024-08-12,2024-08-18
3,73,2024-08-12,2024-08-18
4,73,2024-08-12,2024-08-18
5,158,2024-08-12,2024-08-18
6,86,2024-08-12,2024-08-18
7,93,2024-08-12,2024-08-18
8,377,2024-08-12,2024-08-18
9,1077,2024-08-12,2024-08-18
10,1158,2024-08-12,2024-08-18
11,861,2024-08-12,2024-08-18
12,1713,2024-08-12,2024-08-18
13,3182,2024-08-12,2024-08-18
14,3567,2024-08-12,2024-08-18
15,3865,2024-08-12,2024-08-18
16,4442,2024-08-12,2024-08-18
17,4773,2024-08-12,2024-08-18
18,5263,2024-08-12,2024-08-18
19,4528,2024-08-12,2024-08-18
20,2794,2024-08-12,2024-08-18
21,1484,2024-08-12,2024-08-18
22,964,2024-08-12,2024-08-18
23,652,2024-08-12,2024-08-18
0,269,2024-08-19,2024-08-25
1,353,2024-08-19,2024-08-25
2,289,2024-08-19,2024-08-25
3,364,2024-08-19,2024-08-25
4,364,2024-08-19,2024-08-25
5,422,2024-08-19,2024-08-25
6,2576,2024-08-19,2024-08-25
7,1539,2024-08-19,2024-08-25
8,1401,2024-08-19,2024-08-25
9,1764,2024-08-19,2024-08-25
10,1609,2024-08-19,2024-08-25
11,2580,2024-08-19,2024-08-25
12,3975,2024-08-19,2024-08-25
13,4310,2024-08-19,2024-08-25
14,5588,2024-08-19,2024-08-25
15,7040,2024-08-19,2024-08-25
16,6643,2024-08-19,2024-08-25
17,6639,2024-08-19,2024-08-25
18,5954,2024-08-19,2024-08-25
19,3377,2024-08-19,2024-08-25
20,2129,2024-08-19,2024-08-25
21,1351,2024-08-19,2024-08-25
22,1306,2024-08-19,2024-08-25
23,639,2024-08-19,2024-08-25
0,144,2024-08-26,2024-09-01
1,0,2024-08-26,2024-09-01
2,0,2024-08-26,2024-09-01
3,0,2024-08-26,2024-09-01
4,98,2024-08-26,2024-09-01
5,98,2024-08-26,2024-09-01
6,28,2024-08-26,2024-09-01
7,70,2024-08-26,2024-09-01
8,491,2024-08-26,2024-09-01
9,1225,2024-08-26,2024-09-01
10,1358,2024-08-26,2024-09-01
11,1102,2024-08-26,2024-09-01
12,1389,2024-08-26,2024-09-01
13,2092,2024-08-26,2024-09-01
14,2312,2024-08-26,2024-09-01
15,2833,2024-08-26,2024-09-01
16,3799,2024-08-26,2024-09-01
17,4626,2024-08-26,2024-09-01
18,4364,2024-08-26,2024-09-01
19,4251,2024-08-26,2024-09-01
20,2947,2024-08-26,2024-09-01
21,994,2024-08-26,2024-09-01
22,604,2024-08-26,2024-09-01
23,385,2024-08-26,2024-09-01
0,286,2024-09-02,2024-09-08
1,59,2024-09-02,2024-09-08
2,32,2024-09-02,2024-09-08
3,32,2024-09-02,2024-09-08
4,32,2024-09-02,2024-09-08
5,60,2024-09-02,2024-09-08
6,60,2024-09-02,2024-09-08
7,122,2024-09-02,2024-09-08
8,429,2024-09-02,2024-09-08
9,895,2024-09-02,2024-09-08
10,1764,2024-09-02,2024-09-08
11,1833,2024-09-02,2024-09-08
12,2585,2024-09-02,2024-09-08
13,3850,2024-09-02,2024-09-08
14,5720,2024-09-02,2024-09-08
15,5650,2024-09-02,2024-09-08
16,7097,2024-09-02,2024-09-08
17,7217,2024-09-02,2024-09-08
18,6619,2024-09-02,2024-09-08
19,4418,2024-09-02,2024-09-08
20,1142,2024-09-02,2024-09-08
21,643,2024-09-02,2024-09-08
22,554,2024-09-02,2024-09-08
23,417,2024-09-02,2024-09-08
0,221,2024-09-09,2024-09-15
1,99,2024-09-09,2024-09-15
2,159,2024-09-09,2024-09-15
3,159,2024-09-09,2024-09-15
4,99,2024-09-09,2024-09-15
5,114,2024-09-09,2024-09-15
6,141,2024-09-09,2024-09-15
7,374,2024-09-09,2024-09-15
8,1066,2024-09-09,2024-09-15
9,1781,2024-09-09,2024-09-15
10,1816,2024-09-09,2024-09-15
11,1546,2024-09-09,2024-09-15
12,2171,2024-09-09,2024-09-15
13,3145,2024-09-09,2024-09-15
14,4190,2024-09-09,2024-09-15
15,4662,2024-09-09,2024-09-15
16,4923,2024-09-09,2024-09-15
17,5322,2024-09-09,2024-09-15
18,4539,2024-09-09,2024-09-15
19,3249,2024-09-09,2024-09-15
20,1112,2024-09-09,2024-09-15
21,812,2024-09-09,2024-09-15
22,405,2024-09-09,2024-09-15
23,345,2024-09-09,2024-09-15
0,406,2024-09-16,2024-09-22
1,176,2024-09-16,2024-09-22
2,0,2024-09-16,2024-09-22
3,0,2024-09-16,2024-09-22
4,0,2024-09-16,2024-09-22
