hour,visits,week_start,week_end
14,10623,2024-07-15,2024-07-21
15,10881,2024-07-15,2024-07-21
16,11793,2024-07-15,2024-07-21
17,10839,2024-07-15,2024-07-21
18,11531,2024-07-15,2024-07-21
19,10133,2024-07-15,2024-07-21
20,7621,2024-07-15,2024-07-21
21,3125,2024-07-15,2024-07-21
22,794,2024-07-15,2024-07-21
23,657,2024-07-15,2024-07-21
0,118,2024-07-22,2024-07-28
1,38,2024-07-22,2024-07-28
2,38,2024-07-22,2024-07-28
3,27,2024-07-22,2024-07-28
4,27,2024-07-22,2024-07-28
5,85,2024-07-22,2024-07-28
6,301,2024-07-22,2024-07-28
7,369,2024-07-22,2024-07-28
8,906,2024-07-22,2024-07-28
9,1165,2024-07-22,2024-07-28
10,1716,2024-07-22,2024-07-28
11,2427,2024-07-22,2024-07-28
12,3143,2024-07-22,2024-07-28
13,3643,2024-07-22,2024-07-28
14,3725,2024-07-22,2024-07-28
15,4790,2024-07-22,2024-07-28
16,5124,2024-07-22,2024-07-28
17,5909,2024-07-22,2024-07-28
18,6482,2024-07-22,2024-07-28
19,6462,2024-07-22,2024-07-28
20,4093,2024-07-22,2024-07-28
21,1389,2024-07-22,2024-07-28
22,473,2024-07-22,2024-07-28
23,158,2024-07-22,2024-07-28
0,34,2024-07-29,2024-08-04
1,30,2024-07-29,2024-08-04
2,0,2024-07-29,2024-08-04
3,0,2024-07-29,2024-08-04
4,0,2024-07-29,2024-08-04
5,20,2024-07-29,2024-08-04
6,116,2024-07-29,2024-08-04
7,883,2024-07-29,2024-08-04
8,2006,2024-07-29,2024-08-04
9,3027,2024-07-29,2024-08-04
10,4287,2024-07-29,2024-08-04
11,4708,2024-07-29,2024-08-04
12,5546,2024-07-29,2024-08-04
13,5524,2024-07-29,2024-08-04
14,5522,2024-07-29,2024-08-04
15,4329,2024-07-29,2024-08-04
16,3811,2024-07-29,2024-08-04
17,3181,2024-07-29,2024-08-04
18,3468,2024-07-29,2024-08-04
19,2887,2024-07-29,2024-08-04
20,1819,2024-07-29,2024-08-04
21,357,2024-07-29,2024-08-04
22,107,2024-07-29,2024-08-04
23,0,2024-07-29,2024-08-04
0,30,2024-08-05,2024-08-11
1,30,2024-08-05,2024-08-11
2,29,2024-08-05,2024-08-11
3,29,2024-08-05,2024-08-11
4,0,2024-08-05,2024-08-11
5,62,2024-08-05,2024-08-11
6,49,2024-08-05,2024-08-11
7,258,2024-08-05,2024-08-11
8,680,2024-08-05,2024-08-11
9,1114,2024-08-05,2024-08-11
10,1323,2024-08-05,2024-08-11
11,1797,2024-08-05,2024-08-11
12,2345,2024-08-05,2024-08-11
13,2943,2024-08-05,2024-08-11
14,3340,2024-08-05,2024-08-11
15,4211,2024-08-05,2024-08-11
16,4676,2024-08-05,2024-08-11
17,5319,2024-08-05,2024-08-11
18,5976,2024-08-05,2024-08-11
19,5514,2024-08-05,2024-08-11
20,3003,2024-08-05,2024-08-11
21,1257,2024-08-05,2024-08-11
22,578,2024-08-05,2024-08-11
23,146,2024-08-05,2024-08-11
0,0,2024-08-12,2024-08-18
1,0,2024-08-12,2024-08-18
2,29,2024-08-12,2024-08-18
3,29,2024-08-12,2024-08-18
4,0,2024-08-12,2024-08-18
5,0,2024-08-12,2024-08-18
6,31,2024-08-12,2024-08-18
7,154,2024-08-12,2024-08-18
8,632,2024-08-12,2024-08-18
9,742,2024-08-12,2024-08-18
10,1139,2024-08-12,2024-08-18
11,1534,2024-08-12,2024-08-18
12,2290,2024-08-12,2024-08-18
13,2774,2024-08-12,2024-08-18
14,2957,2024-08-12,2024-08-18
15,3543,2024-08-12,2024-08-18
16,4645,2024-08-12,2024-08-18
17,4958,2024-08-12,2024-08-18
18,4710,2024-08-12,2024-08-18
19,4598,2024-08-12,2024-08-18
20,2804,2024-08-12,2024-08-18
21,883,2024-08-12,2024-08-18
22,421,2024-08-12,2024-08-18
23,39,2024-08-12,2024-08-18
0,146,2024-08-19,2024-08-25
1,60,2024-08-19,2024-08-25
2,21,2024-08-19,2024-08-25
3,21,2024-08-19,2024-08-25
4,21,2024-08-19,2024-08-25
5,32,2024-08-19,2024-08-25
6,86,2024-08-19,2024-08-25
7,313,2024-08-19,2024-08-25
8,817,2024-08-19,2024-08-25
9,1272,2024-08-19,2024-08-25
10,1620,2024-08-19,2024-08-25
11,2091,2024-08-19,2024-08-25
12,2479,2024-08-19,2024-08-25
13,3165,2024-08-19,2024-08-25
14,3527,2024-08-19,2024-08-25
15,4339,2024-08-19,2024-08-25
16,4859,2024-08-19,2024-08-25
17,5629,2024-08-19,2024-08-25
18,5707,2024-08-19,2024-08-25
19,4965,2024-08-19,2024-08-25
20,2953,2024-08-19,2024-08-25
21,1283,2024-08-19,2024-08-25
22,626,2024-08-19,2024-08-25
23,417,2024-08-19,2024-08-25
0,30,2024-08-26,2024-09-01
1,0,2024-08-26,2024-09-01
2,0,2024-08-26,2024-09-01
3,0,2024-08-26,2024-09-01
4,0,2024-08-26,2024-09-01
5,0,2024-08-26,2024-09-01
6,0,2024-08-26,2024-09-01
7,319,2024-08-26,2024-09-01
8,688,2024-08-26,2024-09-01
9,844,2024-08-26,2024-09-01
10,1124,2024-08-26,2024-09-01
11,1828,2024-08-26,2024-09-01
12,2027,2024-08-26,2024-09-01
13,2716,2024-08-26,2024-09-01
14,3366,2024-08-26,2024-09-01
15,4250,2024-08-26,2024-09-01
16,5058,2024-08-26,2024-09-01
17,6191,2024-08-26,2024-09-01
18,5727,2024-08-26,2024-09-01
19,5150,2024-08-26,2024-09-01
20,2867,2024-08-26,2024-09-01
21,1195,2024-08-26,2024-09-01
22,517,2024-08-26,2024-09-01
23,166,2024-08-26,2024-09-01
0,101,2024-09-02,2024-09-08
1,34,2024-09-02,2024-09-08
2,0,2024-09-02,2024-09-08
3,0,2024-09-02,2024-09-08
4,0,2024-09-02,2024-09-08
5,0,2024-09-02,2024-09-08
6,7,2024-09-02,2024-09-08
7,113,2024-09-02,2024-09-08
8,399,2024-09-02,2024-09-08
9,938,2024-09-02,2024-09-08
10,1041,2024-09-02,2024-09-08
11,1562,2024-09-02,2024-09-08
12,2272,2024-09-02,2024-09-08
13,3467,2024-09-02,2024-09-08
14,3777,2024-09-02,2024-09-08
